home_team,away_team,tournament,neutral,away_score,Away Model,Home model
Lithuania,Latvia,Baltic Cup,FALSE,0.0,1.068359375,1.440673828125
Japan,Peru,Kirin Cup,FALSE,1.0,0.8046875,0.93798828125
Sudan,Chad,Friendly,FALSE,1.0,0.80859375,1.966064453125
Norway,Costa Rica,Friendly,FALSE,0.0,0.99609375,1.902587890625
Peru,United Arab Emirates,Kirin Cup,TRUE,0.0,0.2578125,1.645751953125
Trinidad and Tobago,Bermuda,Friendly,FALSE,0.0,1.01953125,2.48681640625
Venezuela,Panama,Friendly,FALSE,1.0,1.009765625,2.041748046875
Gibraltar,Monaco,Friendly,FALSE,0.0,1.068359375,7.673583984375
Japan,United Arab Emirates,Kirin Cup,FALSE,1.0,0.279296875,1.73974609375
Kuwait,Egypt,Friendly,FALSE,1.0,1.12890625,1.15625
Libya,Malawi,Friendly,FALSE,1.0,0.716796875,2.094970703125
Saudi Arabia,Bahrain,Friendly,FALSE,1.0,0.6171875,1.81884765625
Sudan,Chad,Friendly,FALSE,1.0,0.80859375,1.966064453125
Trinidad and Tobago,Bermuda,Friendly,FALSE,0.0,1.01953125,2.48681640625
Tunisia,Angola,Friendly,FALSE,1.0,0.6171875,1.77294921875
United States,England,Friendly,FALSE,2.0,2.125,0.669921875
Hong Kong,Macau,Friendly,FALSE,1.0,0.08984375,3.655517578125
Iran,Azerbaijan,Friendly,FALSE,1.0,0.294921875,2.31396484375
Poland,Albania,Friendly,FALSE,0.0,0.5390625,2.385986328125
Togo,Burkina Faso,Friendly,FALSE,0.0,0.82421875,1.49072265625
Colombia,England,Friendly,TRUE,3.0,2.115234375,0.48486328125
France,Hungary,Friendly,FALSE,1.0,1.529296875,2.0673828125
Gabon,Zambia,Friendly,TRUE,1.0,1.439453125,0.98193359375
Lesotho,Eswatini,Friendly,FALSE,4.0,0.94921875,1.659423828125
Finland,Denmark,Friendly,FALSE,1.0,1.982421875,1.177001953125
Bahrain,Japan,FIFA World Cup qualification,FALSE,1.0,1.423828125,0.989990234375
Iran,North Korea,FIFA World Cup qualification,FALSE,0.0,0.501953125,2.07080078125
Libya,Ivory Coast,FIFA World Cup qualification,FALSE,0.0,1.130859375,1.34814453125
Saudi Arabia,Kuwait,FIFA World Cup qualification,FALSE,0.0,0.904296875,1.640869140625
Uzbekistan,South Korea,FIFA World Cup qualification,FALSE,1.0,1.01953125,1.40673828125
Albania,Georgia,FIFA World Cup qualification,FALSE,2.0,0.861328125,1.4912109375
Armenia,North Macedonia,FIFA World Cup qualification,FALSE,2.0,1.271484375,1.15771484375
Azerbaijan,Poland,FIFA World Cup qualification,FALSE,3.0,1.54296875,0.497314453125
Belarus,Slovenia,FIFA World Cup qualification,FALSE,1.0,1.119140625,0.912353515625
Benin,Cameroon,FIFA World Cup qualification,FALSE,4.0,1.583984375,0.828857421875
Botswana,Tunisia,FIFA World Cup qualification,FALSE,3.0,1.310546875,0.376708984375
Bulgaria,Croatia,FIFA World Cup qualification,FALSE,3.0,1.3203125,1.399658203125
Cape Verde,South Africa,FIFA World Cup qualification,FALSE,2.0,1.306640625,0.991455078125
Chile,Bolivia,FIFA World Cup qualification,FALSE,1.0,0.521484375,2.59228515625
Colombia,Peru,FIFA World Cup qualification,FALSE,0.0,0.7109375,1.3447265625
Czech Republic,Andorra,FIFA World Cup qualification,FALSE,1.0,-0.162109375,3.78955078125
Ecuador,Argentina,FIFA World Cup qualification,FALSE,0.0,1.623046875,0.953369140625
Estonia,Liechtenstein,FIFA World Cup qualification,FALSE,0.0,0.736328125,2.58740234375
Faroe Islands,Switzerland,FIFA World Cup qualification,FALSE,3.0,2.470703125,0.715087890625
Guatemala,Mexico,FIFA World Cup qualification,FALSE,2.0,1.484375,0.879150390625
Iceland,Hungary,FIFA World Cup qualification,FALSE,3.0,2.02734375,1.0869140625
Republic of Ireland,Israel,FIFA World Cup qualification,FALSE,2.0,0.873046875,1.92529296875
Jamaica,Honduras,Friendly,TRUE,0.0,1.724609375,0.919189453125
Morocco,Malawi,FIFA World Cup qualification,FALSE,1.0,0.32421875,2.3974609375
Netherlands,Romania,FIFA World Cup qualification,FALSE,0.0,1.03125,2.21337890625
Northern Ireland,Germany,Friendly,FALSE,4.0,2.24609375,0.753173828125
Norway,Italy,FIFA World Cup qualification,FALSE,0.0,1.42578125,0.978759765625
Portugal,Slovakia,FIFA World Cup qualification,FALSE,0.0,0.771484375,2.085205078125
Russia,Latvia,FIFA World Cup qualification,FALSE,0.0,0.380859375,2.77880859375
San Marino,Bosnia and Herzegovina,FIFA World Cup qualification,FALSE,3.0,3.421875,0.23486328125
Scotland,Moldova,FIFA World Cup qualification,FALSE,0.0,-0.0703125,2.502685546875
Serbia,Belgium,FIFA World Cup qualification,TRUE,0.0,1.59375,1.591552734375
Singapore,Malaysia,Friendly,FALSE,0.0,1.501953125,1.580322265625
Spain,Lithuania,FIFA World Cup qualification,FALSE,0.0,0.13671875,3.419677734375
Sweden,Malta,FIFA World Cup qualification,FALSE,0.0,0.060546875,3.82373046875
Trinidad and Tobago,Panama,FIFA World Cup qualification,FALSE,0.0,0.984375,1.8828125
Turkey,Greece,FIFA World Cup qualification,FALSE,0.0,0.89453125,1.520263671875
Ukraine,Kazakhstan,FIFA World Cup qualification,FALSE,0.0,0.154296875,2.286376953125
United States,Costa Rica,FIFA World Cup qualification,FALSE,0.0,0.9375,1.799072265625
Venezuela,Uruguay,FIFA World Cup qualification,FALSE,1.0,1.9140625,0.850341796875
Angola,Algeria,FIFA World Cup qualification,FALSE,1.0,0.857421875,1.08251953125
Brazil,Paraguay,FIFA World Cup qualification,FALSE,1.0,0.509765625,2.487548828125
Congo,Senegal,FIFA World Cup qualification,FALSE,0.0,1.19140625,1.26171875
DR Congo,Uganda,FIFA World Cup qualification,FALSE,0.0,0.85546875,2.163330078125
Egypt,Sudan,FIFA World Cup qualification,FALSE,1.0,0.3203125,2.560546875
Ghana,Burkina Faso,FIFA World Cup qualification,FALSE,1.0,0.509765625,2.263427734375
Guinea,Kenya,FIFA World Cup qualification,FALSE,0.0,0.712890625,2.284912109375
Mali,Liberia,FIFA World Cup qualification,FALSE,1.0,0.494140625,2.090087890625
Rwanda,Nigeria,FIFA World Cup qualification,FALSE,1.0,1.326171875,0.6787109375
Togo,Zambia,FIFA World Cup qualification,FALSE,1.0,1.142578125,1.3330078125
Zimbabwe,Gabon,FIFA World Cup qualification,FALSE,0.0,0.892578125,1.533203125
Peru,Uruguay,FIFA World Cup qualification,FALSE,0.0,1.39453125,1.177490234375
Argentina,Brazil,FIFA World Cup qualification,FALSE,1.0,1.1796875,1.6220703125
Belarus,Scotland,FIFA World Cup qualification,FALSE,0.0,1.603515625,0.723388671875
Chile,Venezuela,FIFA World Cup qualification,FALSE,1.0,0.58984375,2.634521484375
Colombia,Ecuador,FIFA World Cup qualification,FALSE,0.0,0.580078125,1.711181640625
Costa Rica,Guatemala,FIFA World Cup qualification,FALSE,2.0,0.4296875,2.115966796875
Czech Republic,North Macedonia,FIFA World Cup qualification,FALSE,1.0,0.544921875,2.25830078125
Denmark,Albania,FIFA World Cup qualification,FALSE,1.0,0.482421875,2.618408203125
Estonia,Portugal,FIFA World Cup qualification,FALSE,1.0,1.923828125,0.4931640625
Faroe Islands,Republic of Ireland,FIFA World Cup qualification,FALSE,2.0,2.349609375,0.343505859375
Finland,Netherlands,FIFA World Cup qualification,FALSE,4.0,2.30078125,1.15380859375
Germany,Russia,Friendly,FALSE,2.0,1.224609375,1.999755859375
Greece,Ukraine,FIFA World Cup qualification,FALSE,1.0,1.103515625,1.189697265625
Iceland,Malta,FIFA World Cup qualification,FALSE,1.0,0.54296875,2.6357421875
Iran,Bahrain,FIFA World Cup qualification,FALSE,0.0,0.322265625,2.187744140625
Italy,Serbia,Friendly,TRUE,1.0,1.072265625,1.57666015625
Jordan,Iraq,Friendly,FALSE,1.0,0.908203125,0.839599609375
Kazakhstan,Turkey,FIFA World Cup qualification,FALSE,6.0,1.640625,0.740966796875
North Korea,Japan,FIFA World Cup qualification,TRUE,2.0,1.537109375,1.115478515625
Kuwait,South Korea,FIFA World Cup qualification,FALSE,4.0,1.09765625,1.313232421875
Latvia,Liechtenstein,FIFA World Cup qualification,FALSE,0.0,0.71875,2.681640625
Luxembourg,Slovakia,FIFA World Cup qualification,FALSE,4.0,2.28515625,0.66748046875
Malaysia,Singapore,Friendly,FALSE,2.0,0.943359375,1.907958984375
Mexico,Trinidad and Tobago,FIFA World Cup qualification,FALSE,0.0,0.3125,2.990234375
Panama,United States,FIFA World Cup qualification,FALSE,3.0,1.3359375,0.99658203125
Paraguay,Bolivia,FIFA World Cup qualification,FALSE,1.0,0.412109375,2.285888671875
Romania,Armenia,FIFA World Cup qualification,FALSE,0.0,0.54296875,2.577392578125
Saudi Arabia,Uzbekistan,FIFA World Cup qualification,FALSE,0.0,0.9453125,1.94970703125
Spain,Bosnia and Herzegovina,FIFA World Cup qualification,FALSE,1.0,0.51953125,2.6962890625
Sweden,Norway,Friendly,FALSE,3.0,1.107421875,2.475341796875
Australia,New Zealand,Friendly,TRUE,0.0,1.265625,2.36279296875
Gambia,Guinea,Friendly,TRUE,3.0,1.603515625,0.92822265625
Sierra Leone,Liberia,Friendly,FALSE,0.0,0.568359375,1.62744140625
Ecuador,Italy,Friendly,TRUE,1.0,1.888671875,0.655517578125
Lesotho,Malawi,COSAFA Cup,TRUE,2.0,1.41015625,0.611083984375
Tunisia,Guinea,FIFA World Cup qualification,FALSE,0.0,0.783203125,2.0400390625
Zambia,Eswatini,COSAFA Cup,FALSE,0.0,0.283203125,2.57470703125
Algeria,Mali,Friendly,TRUE,3.0,1.08203125,1.71142578125
Pakistan,India,Friendly,FALSE,1.0,2.341796875,1.583740234375
Sierra Leone,Gambia,Friendly,FALSE,0.0,0.662109375,1.679931640625
Zambia,Malawi,COSAFA Cup,FALSE,1.0,0.58203125,1.952392578125
Sierra Leone,Guinea,Friendly,FALSE,0.0,1.00390625,1.28955078125
Argentina,Tunisia,Confederations Cup,TRUE,1.0,0.658203125,2.529296875
Germany,Australia,Confederations Cup,FALSE,3.0,0.94921875,2.763671875
Brazil,Greece,Confederations Cup,TRUE,0.0,0.708984375,2.497802734375
Japan,Mexico,Confederations Cup,TRUE,2.0,1.880859375,1.146728515625
Pakistan,India,Friendly,FALSE,1.0,2.341796875,1.583740234375
Australia,Argentina,Confederations Cup,TRUE,4.0,2.171875,0.777587890625
Burkina Faso,DR Congo,FIFA World Cup qualification,FALSE,0.0,1.283203125,1.635009765625
Gabon,Rwanda,FIFA World Cup qualification,FALSE,0.0,0.486328125,1.687255859375
Germany,Tunisia,Confederations Cup,FALSE,0.0,0.638671875,2.9921875
Kenya,Morocco,FIFA World Cup qualification,FALSE,0.0,1.3828125,0.7626953125
Malawi,Botswana,FIFA World Cup qualification,FALSE,3.0,0.646484375,1.56298828125
Nigeria,Angola,FIFA World Cup qualification,FALSE,1.0,0.431640625,2.0009765625
Pakistan,India,Friendly,FALSE,0.0,2.341796875,1.583740234375
Senegal,Togo,FIFA World Cup qualification,FALSE,2.0,0.4375,1.869384765625
South Africa,Ghana,FIFA World Cup qualification,FALSE,2.0,1.009765625,1.193603515625
Uganda,Cape Verde,FIFA World Cup qualification,FALSE,0.0,0.80859375,1.779296875
Zambia,Mali,FIFA World Cup qualification,FALSE,1.0,0.87890625,1.757568359375
Algeria,Zimbabwe,FIFA World Cup qualification,FALSE,2.0,0.720703125,2.207763671875
Cameroon,Libya,FIFA World Cup qualification,FALSE,0.0,0.404296875,1.9462890625
China PR,Costa Rica,Friendly,FALSE,2.0,1.259765625,1.587646484375
Greece,Japan,Confederations Cup,TRUE,1.0,1.404296875,1.501220703125
Ivory Coast,Egypt,FIFA World Cup qualification,FALSE,0.0,0.828125,1.7265625
Liberia,Congo,FIFA World Cup qualification,FALSE,2.0,0.94921875,1.305419921875
Mexico,Brazil,Confederations Cup,TRUE,0.0,1.91015625,0.966796875
Australia,Tunisia,Confederations Cup,TRUE,2.0,1.52734375,1.729248046875
Germany,Argentina,Confederations Cup,FALSE,2.0,1.283203125,2.04052734375
China PR,Costa Rica,Friendly,FALSE,0.0,1.259765625,1.587646484375
Greece,Mexico,Confederations Cup,TRUE,0.0,1.5859375,1.062744140625
Japan,Brazil,Confederations Cup,TRUE,2.0,2.53515625,0.448486328125
Germany,Brazil,Confederations Cup,FALSE,3.0,1.578125,1.9072265625
Mexico,Argentina,Confederations Cup,TRUE,1.0,1.615234375,1.10009765625
Mozambique,Lesotho,Friendly,FALSE,0.0,0.826171875,2.018798828125
Brazil,Argentina,Confederations Cup,TRUE,1.0,1.3125,1.82275390625
Germany,Mexico,Confederations Cup,FALSE,3.0,0.92578125,2.60546875
Botswana,DR Congo,Friendly,FALSE,0.0,1.4453125,0.65576171875
Canada,Honduras,Friendly,FALSE,2.0,1.185546875,1.33837890625
Congo,Mali,FIFA World Cup qualification,FALSE,0.0,1.078125,1.52685546875
Colombia,Panama,Gold Cup,TRUE,1.0,0.556640625,2.103271484375
Trinidad and Tobago,Honduras,Gold Cup,TRUE,1.0,1.75,1.205810546875
Canada,Costa Rica,Gold Cup,TRUE,1.0,1.484375,0.962890625
United States,Cuba,Gold Cup,FALSE,1.0,0.421875,2.50341796875
Guatemala,Jamaica,Gold Cup,TRUE,4.0,1.076171875,1.5751953125
South Africa,Mexico,Gold Cup,TRUE,1.0,1.494140625,0.539794921875
Costa Rica,Cuba,Gold Cup,TRUE,1.0,0.646484375,2.259521484375
United States,Canada,Gold Cup,FALSE,0.0,0.71484375,1.8876953125
Honduras,Colombia,Gold Cup,TRUE,1.0,1.447265625,0.469482421875
Jamaica,South Africa,Gold Cup,TRUE,3.0,1.8203125,0.75537109375
Mexico,Guatemala,Gold Cup,TRUE,0.0,0.53125,2.3369140625
Panama,Trinidad and Tobago,Gold Cup,TRUE,2.0,1.39453125,1.340087890625
Saare County,Åland Islands,Island Games,TRUE,1.0,2.837890625,0.06591796875
Shetland,Falkland Islands,Island Games,FALSE,0.0,-0.349609375,3.38427734375
Guernsey,Orkney,Island Games,TRUE,0.0,0.478515625,5.42431640625
Greenland,Ynys Môn,Island Games,TRUE,0.0,1.484375,1.815185546875
Shetland,Åland Islands,Island Games,FALSE,1.0,0.984375,1.1484375
Isle of Man,Saare County,Island Games,TRUE,2.0,1.0546875,3.529296875
Orkney,Greenland,Island Games,TRUE,2.0,2.912109375,0.66943359375
Guernsey,Western Isles,Island Games,TRUE,1.0,0.236328125,3.3232421875
Canada,Cuba,Gold Cup,TRUE,1.0,0.94140625,1.73486328125
Colombia,Trinidad and Tobago,Gold Cup,TRUE,0.0,0.708984375,2.25244140625
Honduras,Panama,Gold Cup,TRUE,0.0,0.953125,1.687744140625
United States,Costa Rica,Gold Cup,FALSE,0.0,0.962890625,1.7314453125
Saare County,Falkland Islands,Island Games,TRUE,2.0,1.501953125,2.3017578125
Åland Islands,Isle of Man,Island Games,TRUE,1.0,2.666015625,1.490966796875
Orkney,Ynys Môn,Island Games,TRUE,2.0,3.041015625,0.020263671875
Western Isles,Greenland,Island Games,TRUE,4.0,2.658203125,1.88623046875
Guatemala,South Africa,Gold Cup,TRUE,1.0,1.708984375,1.024169921875
Mexico,Jamaica,Gold Cup,TRUE,0.0,0.4296875,2.538818359375
Shetland,Saare County,Island Games,FALSE,0.0,0.376953125,2.113525390625
Falkland Islands,Isle of Man,Island Games,TRUE,9.0,5.44921875,0.08349609375
Ynys Môn,Western Isles,Island Games,TRUE,0.0,0.0546875,2.42822265625
Greenland,Guernsey,Island Games,TRUE,6.0,1.916015625,1.400634765625
Shetland,Isle of Man,Island Games,FALSE,1.0,2.162109375,1.490234375
Åland Islands,Falkland Islands,Island Games,TRUE,1.0,0.15234375,3.385009765625
Guernsey,Ynys Môn,Island Games,TRUE,0.0,1.328125,2.333251953125
Western Isles,Orkney,Island Games,TRUE,4.0,1.9375,4.328125
Orkney,Falkland Islands,Island Games,TRUE,0.0,1.623046875,2.170166015625
Åland Islands,Greenland,Island Games,TRUE,2.0,1.44140625,1.88427734375
Ynys Môn,Saare County,Island Games,TRUE,2.0,0.45703125,2.3173828125
Western Isles,Isle of Man,Island Games,TRUE,0.0,3.8828125,1.492919921875
Shetland,Guernsey,Island Games,FALSE,0.0,1.498046875,0.81982421875
Honduras,Costa Rica,Gold Cup,TRUE,2.0,1.349609375,1.130859375
United States,Jamaica,Gold Cup,FALSE,1.0,0.46875,2.27392578125
Mexico,Colombia,Gold Cup,TRUE,2.0,1.021484375,1.3349609375
South Africa,Panama,Gold Cup,TRUE,1.0,0.81640625,1.5380859375
Colombia,Panama,Gold Cup,TRUE,3.0,0.556640625,2.103271484375
United States,Honduras,Gold Cup,FALSE,1.0,0.96484375,1.899169921875
United States,Panama,Gold Cup,FALSE,0.0,0.56640625,2.288330078125
Kuwait,United Arab Emirates,Friendly,TRUE,1.0,1.16015625,1.4091796875
Egypt,United Arab Emirates,Friendly,TRUE,0.0,0.818359375,1.950439453125
North Korea,Japan,EAFF Championship,TRUE,0.0,1.521484375,1.24951171875
South Korea,China PR,EAFF Championship,FALSE,1.0,0.658203125,1.8837890625
Bahrain,Turkmenistan,Friendly,FALSE,0.0,0.84765625,2.06591796875
Japan,China PR,EAFF Championship,TRUE,2.0,1.3203125,1.843505859375
South Korea,North Korea,EAFF Championship,FALSE,0.0,0.51171875,1.99609375
Bahrain,Iraq,Friendly,FALSE,2.0,1.1796875,0.854248046875
China PR,North Korea,EAFF Championship,TRUE,0.0,1.18359375,1.857666015625
South Korea,Japan,EAFF Championship,FALSE,1.0,0.943359375,1.717041015625
Botswana,Angola,Friendly,TRUE,0.0,1.396484375,0.32177734375
Angola,Botswana,Friendly,TRUE,0.0,0.818359375,1.521728515625
Fiji,India,Friendly,FALSE,0.0,1.3671875,1.5244140625
Angola,Zimbabwe,COSAFA Cup,TRUE,2.0,1.14453125,1.081298828125
Cyprus,Iraq,Friendly,FALSE,1.0,1.400390625,1.148193359375
South Africa,Zambia,COSAFA Cup,FALSE,2.0,0.7578125,1.208740234375
Fiji,India,Friendly,FALSE,1.0,1.3671875,1.5244140625
South Korea,North Korea,Friendly,FALSE,0.0,0.59375,1.781982421875
Zambia,Zimbabwe,COSAFA Cup,TRUE,1.0,1.154296875,1.447509765625
Poland,Serbia,Friendly,TRUE,2.0,1.537109375,1.40771484375
Ukraine,Israel,Friendly,FALSE,0.0,0.83203125,1.68994140625
DR Congo,Guinea,Friendly,TRUE,1.0,1.423828125,1.68017578125
Albania,Azerbaijan,Friendly,FALSE,1.0,0.416015625,1.804443359375
Angola,Cape Verde,Friendly,TRUE,1.0,1.01953125,1.187744140625
Austria,Scotland,Friendly,FALSE,2.0,1.369140625,1.662109375
Bahrain,North Korea,FIFA World Cup qualification,FALSE,3.0,0.9921875,1.26904296875
Belgium,Greece,Friendly,FALSE,0.0,0.939453125,2.11572265625
Bulgaria,Turkey,Friendly,FALSE,1.0,1.060546875,1.68505859375
Croatia,Brazil,Friendly,FALSE,1.0,1.599609375,1.16357421875
Denmark,England,Friendly,FALSE,1.0,1.9453125,1.32861328125
Ecuador,Venezuela,Friendly,FALSE,1.0,0.900390625,2.163330078125
Estonia,Bosnia and Herzegovina,Friendly,FALSE,0.0,1.724609375,0.878173828125
Faroe Islands,Cyprus,FIFA World Cup qualification,FALSE,3.0,1.78125,1.910400390625
France,Ivory Coast,Friendly,FALSE,0.0,0.7734375,2.376708984375
Guatemala,Panama,FIFA World Cup qualification,FALSE,1.0,0.806640625,1.87744140625
Hungary,Argentina,Friendly,FALSE,2.0,1.4453125,1.635498046875
Iceland,South Africa,Friendly,FALSE,1.0,1.365234375,1.397216796875
Republic of Ireland,Italy,Friendly,FALSE,2.0,1.234375,0.870361328125
Japan,Iran,FIFA World Cup qualification,FALSE,1.0,1.287109375,1.510986328125
Jordan,Armenia,Friendly,FALSE,0.0,0.982421875,1.21240234375
Kazakhstan,Georgia,FIFA World Cup qualification,FALSE,2.0,1.3515625,1.23974609375
South Korea,Saudi Arabia,FIFA World Cup qualification,FALSE,1.0,0.658203125,1.664794921875
Latvia,Russia,FIFA World Cup qualification,FALSE,1.0,2.037109375,0.26806640625
Libya,Nigeria,Friendly,FALSE,1.0,1.09765625,1.26416015625
Liechtenstein,Slovakia,FIFA World Cup qualification,FALSE,0.0,2.57421875,0.207763671875
Lithuania,Belarus,Friendly,FALSE,0.0,1.521484375,1.049072265625
North Macedonia,Finland,FIFA World Cup qualification,FALSE,3.0,1.0,1.776123046875
Malta,Northern Ireland,Friendly,FALSE,1.0,1.6015625,0.737060546875
Mexico,Costa Rica,FIFA World Cup qualification,FALSE,0.0,0.55859375,2.2841796875
Morocco,Togo,Friendly,TRUE,1.0,0.740234375,1.82080078125
Netherlands,Germany,Friendly,FALSE,2.0,1.779296875,1.934814453125
Norway,Switzerland,Friendly,FALSE,2.0,1.345703125,1.669189453125
Paraguay,El Salvador,Friendly,FALSE,0.0,0.095703125,2.4677734375
Peru,Chile,Friendly,FALSE,1.0,1.029296875,1.35986328125
Poland,Israel,Friendly,TRUE,2.0,1.357421875,1.97607421875
Portugal,Egypt,Friendly,FALSE,0.0,0.52734375,2.163818359375
Romania,Andorra,FIFA World Cup qualification,FALSE,0.0,-0.146484375,3.706787109375
Senegal,Ghana,Friendly,TRUE,0.0,1.369140625,1.03271484375
Spain,Uruguay,Friendly,FALSE,0.0,0.962890625,2.041748046875
Sudan,Benin,FIFA World Cup qualification,FALSE,0.0,1.052734375,2.039306640625
Sweden,Czech Republic,Friendly,FALSE,1.0,1.21484375,1.905517578125
Tunisia,Kenya,FIFA World Cup qualification,FALSE,0.0,0.5859375,2.388427734375
Ukraine,Serbia,Friendly,FALSE,1.0,1.009765625,1.12158203125
United States,Trinidad and Tobago,FIFA World Cup qualification,FALSE,0.0,0.69140625,2.505126953125
Uzbekistan,Kuwait,FIFA World Cup qualification,FALSE,2.0,0.91796875,1.625732421875
Wales,Slovenia,Friendly,FALSE,0.0,0.888671875,1.1484375
Iran,Libya,Friendly,FALSE,0.0,0.43359375,2.125244140625
Zimbabwe,Mozambique,Friendly,FALSE,0.0,0.73828125,1.721435546875
Libya,Sudan,FIFA World Cup qualification,FALSE,0.0,0.52734375,2.059814453125
Albania,Kazakhstan,FIFA World Cup qualification,FALSE,1.0,0.548828125,1.7724609375
Andorra,Finland,FIFA World Cup qualification,FALSE,0.0,1.962890625,0.71337890625
Armenia,Netherlands,FIFA World Cup qualification,FALSE,1.0,2.236328125,0.6162109375
Australia,Solomon Islands,FIFA World Cup qualification,FALSE,0.0,0.0625,4.49072265625
Bolivia,Ecuador,FIFA World Cup qualification,FALSE,2.0,1.201171875,1.74169921875
Bosnia and Herzegovina,Belgium,FIFA World Cup qualification,FALSE,0.0,1.685546875,1.42333984375
Burkina Faso,South Africa,FIFA World Cup qualification,FALSE,1.0,1.359375,1.322021484375
Estonia,Latvia,FIFA World Cup qualification,FALSE,1.0,1.359375,1.4794921875
France,Faroe Islands,FIFA World Cup qualification,FALSE,0.0,0.04296875,3.623291015625
Georgia,Ukraine,FIFA World Cup qualification,FALSE,1.0,1.201171875,0.982177734375
Hungary,Malta,FIFA World Cup qualification,FALSE,0.0,0.123046875,3.871826171875
Iceland,Croatia,FIFA World Cup qualification,FALSE,3.0,1.68359375,0.82763671875
Kenya,Tunisia,FIFA World Cup qualification,FALSE,2.0,1.419921875,1.05908203125
Mali,Congo,FIFA World Cup qualification,FALSE,0.0,0.845703125,1.8193359375
Moldova,Belarus,FIFA World Cup qualification,FALSE,0.0,1.3203125,0.97021484375
Morocco,Botswana,FIFA World Cup qualification,FALSE,0.0,0.05078125,2.347412109375
Northern Ireland,Azerbaijan,FIFA World Cup qualification,FALSE,0.0,0.451171875,2.182373046875
